id;status;arrival_time;created_date;created_by
8640;FINISHED;2019-01-21T07:47:00;2019-01-21T07:47:09;system
8641;FINISHED;2019-01-21T08:17:00;2019-01-21T08:17:19;system
8642;FINISHED;2019-01-21T08:32:00;2019-01-21T08:32:30;system
8643;FINISHED;2019-01-21T08:42:00;2019-01-21T08:42:04;system
8644;FINISHED;2019-01-21T08:43:00;2019-01-21T08:43:05;system
8645;FINISHED;2019-01-21T08:53:00;2019-01-21T08:53:30;system
8646;FINISHED;2019-01-21T10:28:00;2019-01-21T10:28:08;system
8647;FINISHED;2019-01-21T10:36:00;2019-01-21T10:36:34;system
8648;FINISHED;2019-01-21T10:36:00;2019-01-21T10:36:40;system
8649;FINISHED;2019-01-21T10:52:00;2019-01-21T10:52:37;system
8650;FINISHED;2019-01-21T11:00:00;2019-01-21T11:00:33;system
8651;FINISHED;2019-01-21T11:00:00;2019-01-21T11:00:41;system
8652;FINISHED;2019-01-21T11:22:00;2019-01-21T11:22:10;system
8653;FINISHED;2019-01-21T11:35:00;2019-01-21T11:35:07;system
8654;FINISHED;2019-01-21T11:35:00;2019-01-21T11:35:32;system
8655;FINISHED;2019-01-21T11:37:00;2019-01-21T11:37:12;system
8656;FINISHED;2019-01-21T12:00:00;2019-01-21T12:00:50;system
8657;FINISHED;2019-01-21T12:03:00;2019-01-21T12:03:00;system
8658;FINISHED;2019-01-21T12:11:00;2019-01-21T12:11:18;system
8659;FINISHED;2019-01-21T12:17:00;2019-01-21T12:17:00;system
8660;FINISHED;2019-01-21T12:27:00;2019-01-21T12:27:53;system
8661;FINISHED;2019-01-21T12:34:00;2019-01-21T12:34:26;system
8662;FINISHED;2019-01-21T12:50:00;2019-01-21T12:50:36;system
8663;FINISHED;2019-01-21T12:52:00;2019-01-21T12:52:49;system
8664;FINISHED;2019-01-21T12:52:00;2019-01-21T12:52:52;system
8665;FINISHED;2019-01-21T13:16:00;2019-01-21T13:16:18;system
8666;FINISHED;2019-01-22T01:30:00;2019-01-22T01:24:52;system
8667;FINISHED;2019-01-22T01:38:00;2019-01-22T01:38:56;system
8668;FINISHED;2019-01-22T02:17:00;2019-01-22T02:17:51;system
8669;FINISHED;2019-01-22T02:25:00;2019-01-22T02:25:17;system
8670;FINISHED;2019-01-22T02:05:00;2019-01-22T02:45:40;system
8671;FINISHED;2019-01-22T03:02:00;2019-01-22T03:02:12;system
8672;FINISHED;2019-01-22T03:17:00;2019-01-22T03:17:05;system
8673;FINISHED;2019-01-22T03:22:00;2019-01-22T03:22:29;system
8674;FINISHED;2019-01-22T06:26:00;2019-01-22T06:26:49;system
8675;FINISHED;2019-01-22T06:27:00;2019-01-22T06:27:41;system
8676;FINISHED;2019-01-22T06:36:00;2019-01-22T06:36:13;system
8677;FINISHED;2019-01-22T06:30:00;2019-01-22T06:37:24;system
8678;FINISHED;2019-01-22T07:18:00;2019-01-22T07:18:07;system
8679;FINISHED;2019-01-22T07:23:00;2019-01-22T07:23:07;system
8680;FINISHED;2019-01-22T07:25:00;2019-01-22T07:25:41;system
8681;FINISHED;2019-01-22T07:31:00;2019-01-22T07:31:34;system
8682;FINISHED;2019-01-22T07:32:00;2019-01-22T07:32:10;system
8683;FINISHED;2019-01-22T07:56:00;2019-01-22T07:56:14;system
8684;FINISHED;2019-01-22T08:10:00;2019-01-22T08:16:55;system
8685;FINISHED;2019-01-22T08:29:00;2019-01-22T08:29:13;system
8686;FINISHED;2019-01-22T08:53:00;2019-01-22T08:53:27;system
8687;FINISHED;2019-01-22T09:05:00;2019-01-22T09:05:40;system
8688;FINISHED;2019-01-22T09:06:00;2019-01-22T09:06:08;system
8689;FINISHED;2019-01-22T09:29:00;2019-01-22T09:29:26;system
8690;FINISHED;2019-01-22T09:32:00;2019-01-22T09:32:25;system
8691;FINISHED;2019-01-22T09:56:00;2019-01-22T09:56:54;system
8692;FINISHED;2019-01-22T10:30:00;2019-01-22T10:16:47;system
8693;FINISHED;2019-01-22T10:27:00;2019-01-22T10:27:07;system
8694;FINISHED;2019-01-22T10:42:00;2019-01-22T10:42:41;system
8695;FINISHED;2019-01-22T10:43:00;2019-01-22T10:43:03;system
8696;FINISHED;2019-01-22T11:01:00;2019-01-22T11:01:35;system
8697;FINISHED;2019-01-22T11:08:00;2019-01-22T11:08:16;system
8698;FINISHED;2019-01-22T11:10:00;2019-01-22T11:10:05;system
8699;FINISHED;2019-01-22T11:29:00;2019-01-22T11:29:32;system
8700;FINISHED;2019-01-22T11:00:00;2019-01-22T11:33:25;system
8701;FINISHED;2019-01-22T11:33:00;2019-01-22T11:33:46;system
8702;FINISHED;2019-01-22T11:43:00;2019-01-22T11:43:54;system
8703;FINISHED;2019-01-22T11:45:00;2019-01-22T11:45:24;system
8704;FINISHED;2019-01-22T11:56:00;2019-01-22T11:56:46;system
8705;FINISHED;2019-01-22T12:24:00;2019-01-22T12:24:54;system
8706;FINISHED;2019-01-22T12:27:00;2019-01-22T12:27:16;system
8707;FINISHED;2019-01-22T12:51:00;2019-01-22T12:51:47;system
8708;FINISHED;2019-01-22T12:56:00;2019-01-22T12:56:49;system
8709;FINISHED;2019-01-23T01:28:00;2019-01-23T01:28:10;system
8710;FINISHED;2019-01-23T02:06:00;2019-01-23T02:06:43;system
8711;FINISHED;2019-01-23T02:21:00;2019-01-23T02:21:17;system
8712;FINISHED;2019-01-23T02:22:00;2019-01-23T02:22:15;system
8713;FINISHED;2019-01-23T02:58:00;2019-01-23T02:58:36;system
8714;FINISHED;2019-01-23T03:14:00;2019-01-23T03:14:11;system
8715;FINISHED;2019-01-23T06:30:00;2019-01-23T06:24:26;system
8716;FINISHED;2019-01-23T06:26:00;2019-01-23T06:26:17;system
8717;FINISHED;2019-01-23T06:56:00;2019-01-23T06:56:10;system
8718;FINISHED;2019-01-23T07:27:00;2019-01-23T07:27:51;system
8719;FINISHED;2019-01-23T07:32:00;2019-01-23T07:32:20;system
8720;FINISHED;2019-01-23T07:58:00;2019-01-23T07:58:03;system
8721;FINISHED;2019-01-23T07:58:00;2019-01-23T07:58:22;system
8722;FINISHED;2019-01-23T08:32:00;2019-01-23T08:32:39;system
8723;FINISHED;2019-01-23T08:39:00;2019-01-23T08:39:14;system
8724;FINISHED;2019-01-23T08:40:00;2019-01-23T08:40:41;system
8725;FINISHED;2019-01-23T09:08:00;2019-01-23T09:08:25;system
8726;FINISHED;2019-01-23T10:30:00;2019-01-23T10:17:59;system
8727;FINISHED;2019-01-23T10:32:00;2019-01-23T10:32:33;system
8728;FINISHED;2019-01-23T10:34:00;2019-01-23T10:34:59;system
8729;FINISHED;2019-01-23T10:59:00;2019-01-23T10:59:44;system
8730;FINISHED;2019-01-23T11:14:00;2019-01-23T11:14:30;system
8731;FINISHED;2019-01-23T11:20:00;2019-01-23T11:20:17;system
8732;FINISHED;2019-01-23T11:33:00;2019-01-23T11:33:55;system
8733;FINISHED;2019-01-23T11:59:00;2019-01-23T11:59:16;system
8734;FINISHED;2019-01-23T11:59:00;2019-01-23T11:59:59;system
8735;FINISHED;2019-01-23T12:28:00;2019-01-23T12:28:46;system
8736;FINISHED;2019-01-23T12:53:00;2019-01-23T12:53:15;system
8737;FINISHED;2019-01-24T01:30:00;2019-01-24T01:30:19;system
8738;FINISHED;2019-01-24T02:23:00;2019-01-24T02:23:34;system
8739;FINISHED;2019-01-24T02:29:00;2019-01-24T02:29:55;system
8740;FINISHED;2019-01-24T02:56:00;2019-01-24T02:56:28;system
8741;FINISHED;2019-01-24T06:24:00;2019-01-24T06:24:59;system
8742;FINISHED;2019-01-24T06:31:00;2019-01-24T06:31:47;system
8743;FINISHED;2019-01-24T06:39:00;2019-01-24T06:39:01;system
8744;FINISHED;2019-01-24T06:44:00;2019-01-24T06:44:48;system
8745;FINISHED;2019-01-24T07:01:00;2019-01-24T07:01:41;system
8746;FINISHED;2019-01-24T07:06:00;2019-01-24T07:06:17;system
8747;FINISHED;2019-01-24T07:16:00;2019-01-24T07:16:14;system
8748;FINISHED;2019-01-24T07:35:00;2019-01-24T07:35:29;system
8749;FINISHED;2019-01-24T07:40:00;2019-01-24T07:40:53;system
8750;FINISHED;2019-01-24T07:56:00;2019-01-24T07:56:02;system
8751;FINISHED;2019-01-24T07:56:00;2019-01-24T07:56:23;system
8752;FINISHED;2019-01-24T08:17:00;2019-01-24T08:17:35;system
8753;FINISHED;2019-01-24T08:23:00;2019-01-24T08:23:08;system
8754;FINISHED;2019-01-24T08:24:00;2019-01-24T08:24:44;system
8755;FINISHED;2019-01-24T08:43:00;2019-01-24T08:43:09;system
8756;FINISHED;2019-01-24T08:47:00;2019-01-24T08:47:49;system
8757;FINISHED;2019-01-24T08:57:00;2019-01-24T08:57:36;system
8758;FINISHED;2019-01-24T10:26:00;2019-01-24T10:26:31;system
8759;FINISHED;2019-01-24T10:44:00;2019-01-24T10:44:19;system
8760;FINISHED;2019-01-24T10:53:00;2019-01-24T10:53:48;system
8761;FINISHED;2019-01-24T11:00:00;2019-01-24T11:00:56;system
8762;FINISHED;2019-01-24T11:01:00;2019-01-24T11:01:02;system
8763;FINISHED;2019-01-24T11:01:00;2019-01-24T11:01:39;system
8764;FINISHED;2019-01-24T11:02:00;2019-01-24T11:02:55;system
8765;FINISHED;2019-01-24T11:24:00;2019-01-24T11:24:26;system
8766;FINISHED;2019-01-24T11:27:00;2019-01-24T11:27:59;system
8767;FINISHED;2019-01-24T11:00:00;2019-01-24T11:59:04;system
8768;FINISHED;2019-01-24T11:59:00;2019-01-24T11:59:20;system
8769;FINISHED;2019-01-24T12:01:00;2019-01-24T12:01:26;system
8770;FINISHED;2019-01-24T12:21:00;2019-01-24T12:21:32;system
8771;FINISHED;2019-01-24T12:22:00;2019-01-24T12:22:58;system
8772;FINISHED;2019-01-24T12:23:00;2019-01-24T12:23:06;system
8773;FINISHED;2019-01-24T12:37:00;2019-01-24T12:37:45;system
8774;FINISHED;2019-01-24T12:46:00;2019-01-24T12:46:34;system
8775;FINISHED;2019-01-24T13:06:00;2019-01-24T13:06:51;system
8776;FINISHED;2019-01-25T01:31:00;2019-01-25T01:31:30;system
8777;FINISHED;2019-01-25T01:33:00;2019-01-25T01:33:37;system
8778;FINISHED;2019-01-25T02:05:00;2019-01-25T02:05:49;system
8779;FINISHED;2019-01-25T02:26:00;2019-01-25T02:26:00;system
8780;FINISHED;2019-01-25T02:26:00;2019-01-25T02:26:31;system
8781;FINISHED;2019-01-25T02:52:00;2019-01-25T02:52:49;system
8782;FINISHED;2019-01-25T03:23:00;2019-01-25T03:23:09;system
8783;FINISHED;2019-01-25T03:26:00;2019-01-25T03:26:14;system
8784;FINISHED;2019-01-25T03:33:00;2019-01-25T03:33:38;system
8785;FINISHED;2019-01-25T06:29:00;2019-01-25T06:30:00;system
8786;FINISHED;2019-01-25T06:30:00;2019-01-25T06:30:39;system
8787;FINISHED;2019-01-25T06:31:00;2019-01-25T06:31:31;system
8788;FINISHED;2019-01-25T06:59:00;2019-01-25T06:59:44;system
8789;FINISHED;2019-01-25T07:00:00;2019-01-25T07:00:21;system
8790;FINISHED;2019-01-25T07:26:00;2019-01-25T07:26:49;system
8791;FINISHED;2019-01-25T07:31:00;2019-01-25T07:31:13;system
8792;FINISHED;2019-01-25T07:34:00;2019-01-25T07:34:27;system
8793;FINISHED;2019-01-25T07:54:00;2019-01-25T07:54:49;system
8794;FINISHED;2019-01-25T08:23:00;2019-01-25T08:23:46;system
8795;FINISHED;2019-01-25T09:11:00;2019-01-25T09:11:28;system
8796;FINISHED;2019-01-25T09:25:00;2019-01-25T09:25:39;system
8797;FINISHED;2019-01-25T10:24:00;2019-01-25T10:24:28;system
8798;FINISHED;2019-01-25T10:29:00;2019-01-25T10:29:57;system
8799;FINISHED;2019-01-25T10:30:00;2019-01-25T10:30:08;system
8800;FINISHED;2019-01-25T10:30:00;2019-01-25T10:30:30;system
8801;FINISHED;2019-01-25T10:35:00;2019-01-25T10:35:11;system
8802;FINISHED;2019-01-25T10:46:00;2019-01-25T10:46:31;system
8803;FINISHED;2019-01-25T10:56:00;2019-01-25T10:56:57;system
8804;FINISHED;2019-01-25T11:02:00;2019-01-25T11:02:50;system
8805;FINISHED;2019-01-25T11:13:00;2019-01-25T11:13:38;system
8806;FINISHED;2019-01-25T11:29:00;2019-01-25T11:29:23;system
8807;FINISHED;2019-01-25T11:00:00;2019-01-25T11:33:53;system
8808;FINISHED;2019-01-25T11:50:00;2019-01-25T11:50:56;system
8809;FINISHED;2019-01-25T11:52:00;2019-01-25T11:52:33;system
8810;FINISHED;2019-01-25T11:56:00;2019-01-25T11:56:44;system
8811;FINISHED;2019-01-25T12:00:00;2019-01-25T12:00:55;system
8812;FINISHED;2019-01-25T12:10:00;2019-01-25T12:10:40;system
8813;FINISHED;2019-01-25T12:15:00;2019-01-25T12:15:55;system
8814;FINISHED;2019-01-25T12:25:00;2019-01-25T12:25:16;system
8815;FINISHED;2019-01-25T12:25:00;2019-01-25T12:25:26;system
8816;FINISHED;2019-01-25T12:28:00;2019-01-25T12:28:24;system
8817;FINISHED;2019-01-25T12:28:00;2019-01-25T12:28:35;system
8818;FINISHED;2019-01-25T12:49:00;2019-01-25T12:49:40;system
8819;FINISHED;2019-01-25T12:55:00;2019-01-25T12:55:45;system
8820;FINISHED;2019-01-26T01:30:00;2019-01-26T01:30:33;system
8821;FINISHED;2019-01-26T01:33:00;2019-01-26T01:33:40;system
8822;FINISHED;2019-01-26T01:33:00;2019-01-26T01:33:45;system
8823;FINISHED;2019-01-26T01:34:00;2019-01-26T01:34:23;system
8824;FINISHED;2019-01-26T01:34:00;2019-01-26T01:34:31;system
8825;FINISHED;2019-01-26T01:36:00;2019-01-26T01:36:17;system
8826;FINISHED;2019-01-26T02:33:00;2019-01-26T02:33:27;system
8827;FINISHED;2019-01-26T02:40:00;2019-01-26T02:40:53;system
8828;FINISHED;2019-01-26T02:41:00;2019-01-26T02:41:39;system
8829;FINISHED;2019-01-26T02:44:00;2019-01-26T02:44:02;system
8830;FINISHED;2019-01-26T02:45:00;2019-01-26T02:45:13;system
8831;FINISHED;2019-01-26T02:58:00;2019-01-26T02:58:28;system
8832;FINISHED;2019-01-26T03:07:00;2019-01-26T03:07:03;system
8833;FINISHED;2019-01-26T03:08:00;2019-01-26T03:08:57;system
8834;FINISHED;2019-01-26T03:10:00;2019-01-26T03:10:23;system
8835;FINISHED;2019-01-26T03:25:00;2019-01-26T03:25:07;system
8836;FINISHED;2019-01-26T03:27:00;2019-01-26T03:27:37;system
8837;FINISHED;2019-01-26T03:28:00;2019-01-26T03:28:55;system
8838;FINISHED;2019-01-26T03:37:00;2019-01-26T03:37:50;system
8839;FINISHED;2019-01-26T03:38:00;2019-01-26T03:38:21;system
8840;FINISHED;2019-01-26T03:54:00;2019-01-26T03:54:45;system
8841;FINISHED;2019-01-26T03:55:00;2019-01-26T03:55:57;system
8842;FINISHED;2019-01-26T03:57:00;2019-01-26T03:57:54;system
8843;FINISHED;2019-01-26T06:28:00;2019-01-26T06:28:16;system
8844;FINISHED;2019-01-26T07:00:00;2019-01-26T07:00:18;system
8845;FINISHED;2019-01-26T07:02:00;2019-01-26T07:02:49;system
8846;FINISHED;2019-01-26T07:08:00;2019-01-26T07:08:47;system
8847;FINISHED;2019-01-26T07:51:00;2019-01-26T07:51:26;system
8848;FINISHED;2019-01-26T08:31:00;2019-01-26T08:31:24;system
8849;FINISHED;2019-01-26T08:32:00;2019-01-26T08:32:45;system
8850;FINISHED;2019-01-26T09:15:00;2019-01-26T09:16:00;system
8851;FINISHED;2019-01-26T10:06:00;2019-01-26T10:06:50;system
8852;FINISHED;2019-01-26T08:52:00;2019-01-29T08:52:05;system
8853;FINISHED;2019-01-28T02:34:00;2019-01-28T02:34:16;system
8854;FINISHED;2019-01-28T02:35:00;2019-01-28T02:35:25;system
8855;FINISHED;2019-01-28T03:09:00;2019-01-28T03:09:59;system
8856;FINISHED;2019-01-28T03:27:00;2019-01-28T03:27:49;system
8857;FINISHED;2019-01-28T03:54:00;2019-01-28T03:54:16;system
8858;FINISHED;2019-01-28T06:21:00;2019-01-28T06:21:34;system
8859;FINISHED;2019-01-28T06:52:00;2019-01-28T06:52:44;system
8860;FINISHED;2019-01-28T07:05:00;2019-01-28T07:05:31;system
8861;FINISHED;2019-01-28T07:26:00;2019-01-28T07:26:21;system
8862;FINISHED;2019-01-28T07:50:00;2019-01-28T07:50:41;system
8863;FINISHED;2019-01-28T08:02:00;2019-01-28T08:02:56;system
8864;FINISHED;2019-01-28T09:02:00;2019-01-28T09:02:08;system
8865;FINISHED;2019-01-28T09:06:00;2019-01-28T09:06:38;system
8866;FINISHED;2019-01-28T10:27:00;2019-01-28T10:27:48;system
8867;FINISHED;2019-01-28T10:42:00;2019-01-28T10:42:15;system
8868;FINISHED;2019-01-28T10:48:00;2019-01-28T10:48:45;system
8869;FINISHED;2019-01-28T11:37:00;2019-01-28T11:37:02;system
8870;FINISHED;2019-01-28T11:50:00;2019-01-28T11:50:56;system
8871;FINISHED;2019-01-28T11:51:00;2019-01-28T11:51:08;system
8872;FINISHED;2019-01-28T11:51:00;2019-01-28T11:51:13;system
8873;FINISHED;2019-01-28T12:10:00;2019-01-28T12:10:38;system
8874;FINISHED;2019-01-28T12:13:00;2019-01-28T12:13:50;system
8875;FINISHED;2019-01-28T12:36:00;2019-01-28T12:36:49;system
8876;FINISHED;2019-01-28T13:01:00;2019-01-28T13:01:55;system
8877;FINISHED;2019-01-29T01:24:00;2019-01-29T01:24:06;system
8878;FINISHED;2019-01-29T01:30:00;2019-01-29T01:25:00;system
8879;FINISHED;2019-01-29T01:49:00;2019-01-29T01:49:33;system
8880;FINISHED;2019-01-29T01:50:00;2019-01-29T01:50:18;system
8881;FINISHED;2019-01-29T01:54:00;2019-01-29T01:54:35;system
8882;FINISHED;2019-01-29T01:40:00;2019-01-29T02:04:56;system
8883;FINISHED;2019-01-29T02:24:00;2019-01-29T02:24:01;system
8884;FINISHED;2019-01-29T02:25:00;2019-01-29T02:25:43;system
8885;FINISHED;2019-01-29T03:05:00;2019-01-29T03:25:52;system
8886;FINISHED;2019-01-29T04:04:00;2019-01-29T04:04:57;system
8887;FINISHED;2019-01-29T06:26:00;2019-01-29T06:26:49;system
8888;FINISHED;2019-01-29T06:30:00;2019-01-29T06:27:05;system
8889;FINISHED;2019-01-29T06:29:00;2019-01-29T06:29:17;system
8890;FINISHED;2019-01-29T06:30:00;2019-01-29T06:30:43;system
8891;FINISHED;2019-01-29T07:20:00;2019-01-29T06:43:19;system
8892;FINISHED;2019-01-29T07:18:00;2019-01-29T07:18:46;system
8893;FINISHED;2019-01-29T07:23:00;2019-01-29T07:23:49;system
8894;FINISHED;2019-01-29T07:24:00;2019-01-29T07:24:36;system
8895;FINISHED;2019-01-29T07:42:00;2019-01-29T07:42:15;system
8896;FINISHED;2019-01-29T07:48:00;2019-01-29T07:48:30;system
8897;FINISHED;2019-01-29T07:53:00;2019-01-29T07:53:55;system
8898;FINISHED;2019-01-29T08:12:00;2019-01-29T08:12:28;system
8899;FINISHED;2019-01-29T08:28:00;2019-01-29T08:28:05;system
8900;FINISHED;2019-01-29T09:18:00;2019-01-29T09:18:41;system
8901;FINISHED;2019-01-29T09:22:00;2019-01-29T09:22:40;system
8902;FINISHED;2019-01-29T10:28:00;2019-01-29T10:28:50;system
8903;FINISHED;2019-01-29T10:31:00;2019-01-29T10:31:27;system
8904;FINISHED;2019-01-29T10:30:00;2019-01-29T10:36:26;system
8905;FINISHED;2019-01-29T10:48:00;2019-01-29T10:48:21;system
8906;FINISHED;2019-01-29T11:43:00;2019-01-29T11:43:50;system
8907;FINISHED;2019-01-29T11:49:00;2019-01-29T11:49:04;system
8908;FINISHED;2019-01-29T11:55:00;2019-01-29T11:55:04;system
8909;FINISHED;2019-01-29T12:16:00;2019-01-29T12:16:35;system
8910;FINISHED;2019-01-29T12:32:00;2019-01-29T12:32:28;system
8911;FINISHED;2019-01-29T13:00:00;2019-01-29T13:00:59;system
8912;FINISHED;2019-01-30T01:24:00;2019-01-30T01:24:58;system
8913;FINISHED;2019-01-30T01:42:00;2019-01-30T01:42:48;system
8914;FINISHED;2019-01-30T01:59:00;2019-01-30T01:59:11;system
8915;FINISHED;2019-01-30T02:34:00;2019-01-30T02:34:20;system
8916;FINISHED;2019-01-30T02:43:00;2019-01-30T02:44:01;system
8917;FINISHED;2019-01-30T03:10:00;2019-01-30T03:10:51;system
8918;FINISHED;2019-01-30T03:31:00;2019-01-30T03:31:05;system
8919;FINISHED;2019-01-30T06:51:00;2019-01-30T06:51:20;system
8920;FINISHED;2019-01-30T07:00:00;2019-01-30T07:00:51;system
8921;FINISHED;2019-01-30T07:03:00;2019-01-30T07:03:11;system
8922;FINISHED;2019-01-30T07:39:00;2019-01-30T07:39:54;system
8923;FINISHED;2019-01-30T07:55:00;2019-01-30T07:55:20;system
8924;FINISHED;2019-01-30T08:04:00;2019-01-30T08:04:00;system
8925;FINISHED;2019-01-30T07:05:00;2019-01-30T08:19:44;system
8926;FINISHED;2019-01-30T08:00:00;2019-01-30T08:21:40;system
8927;FINISHED;2019-01-30T08:28:00;2019-01-30T08:28:04;system
8928;FINISHED;2019-01-30T08:36:00;2019-01-30T08:36:46;system
8929;FINISHED;2019-01-30T08:55:00;2019-01-30T08:55:17;system
8930;FINISHED;2019-01-30T09:02:00;2019-01-30T09:02:58;system
8931;FINISHED;2019-01-30T10:30:00;2019-01-30T10:28:50;system
8932;FINISHED;2019-01-30T10:28:00;2019-01-30T10:29:01;system
8933;FINISHED;2019-01-30T10:47:00;2019-01-30T10:47:08;system
8934;FINISHED;2019-01-30T10:55:00;2019-01-30T10:55:07;system
8935;FINISHED;2019-01-30T11:25:00;2019-01-30T11:25:39;system
8936;FINISHED;2019-01-30T11:36:00;2019-01-30T11:37:01;system
8937;FINISHED;2019-01-30T12:03:00;2019-01-30T12:03:52;system
8938;FINISHED;2019-01-30T12:13:00;2019-01-30T12:14:01;system
8939;FINISHED;2019-01-30T12:26:00;2019-01-30T12:26:39;system
8940;FINISHED;2019-01-30T12:27:00;2019-01-30T12:27:06;system
8941;FINISHED;2019-01-30T12:28:00;2019-01-30T12:28:10;system
8942;FINISHED;2019-01-30T12:28:00;2019-01-30T12:28:54;system
8943;FINISHED;2019-01-30T12:29:00;2019-01-30T12:29:44;system
8944;FINISHED;2019-01-30T12:30:00;2019-01-30T12:30:30;system
8945;FINISHED;2019-01-30T12:56:00;2019-01-30T12:56:27;system
8946;FINISHED;2019-01-30T12:59:00;2019-01-30T13:00:00;system
8947;FINISHED;2019-01-30T13:05:00;2019-01-30T13:05:25;system
8948;FINISHED;2019-01-31T01:27:00;2019-01-31T01:27:27;system
8949;FINISHED;2019-01-31T01:31:00;2019-01-31T01:31:32;system
8950;FINISHED;2019-01-31T01:32:00;2019-01-31T01:32:10;system
8951;FINISHED;2019-01-31T01:54:00;2019-01-31T01:54:30;system
8952;FINISHED;2019-01-31T02:08:00;2019-01-31T02:08:35;system
8953;FINISHED;2019-01-31T02:19:00;2019-01-31T02:19:20;system
8954;FINISHED;2019-01-31T03:00:00;2019-01-31T03:00:20;system
8955;FINISHED;2019-01-31T03:18:00;2019-01-31T03:18:13;system
8956;FINISHED;2019-01-31T03:28:00;2019-01-31T03:28:38;system
8957;FINISHED;2019-01-31T03:42:00;2019-01-31T03:42:13;system
8958;FINISHED;2019-01-31T06:21:00;2019-01-31T06:21:19;system
8959;FINISHED;2019-01-31T06:22:00;2019-01-31T06:22:05;system
8960;FINISHED;2019-01-31T06:32:00;2019-01-31T06:32:51;system
8961;FINISHED;2019-01-31T06:30:00;2019-01-31T06:37:21;system
8962;FINISHED;2019-01-31T06:49:00;2019-01-31T06:49:40;system
8963;FINISHED;2019-01-31T07:00:00;2019-01-31T07:00:34;system
8964;FINISHED;2019-01-31T07:12:00;2019-01-31T07:12:49;system
8965;FINISHED;2019-01-31T07:05:00;2019-01-31T07:25:17;system
8966;FINISHED;2019-01-31T07:29:00;2019-01-31T07:29:26;system
8967;FINISHED;2019-01-31T07:39:00;2019-01-31T07:39:08;system
8968;FINISHED;2019-01-31T07:57:00;2019-01-31T07:57:32;system
8969;FINISHED;2019-01-31T07:59:00;2019-01-31T07:59:55;system
8970;FINISHED;2019-01-31T08:02:00;2019-01-31T08:02:49;system
8971;FINISHED;2019-01-31T08:04:00;2019-01-31T08:04:47;system
8972;FINISHED;2019-01-31T08:05:00;2019-01-31T08:05:08;system
8973;FINISHED;2019-01-31T08:05:00;2019-01-31T08:05:39;system
8974;FINISHED;2019-01-31T08:06:00;2019-01-31T08:06:16;system
8975;FINISHED;2019-01-31T08:08:00;2019-01-31T08:08:48;system
8976;FINISHED;2019-01-31T08:21:00;2019-01-31T08:21:23;system
8977;FINISHED;2019-01-31T08:27:00;2019-01-31T08:27:08;system
8978;FINISHED;2019-01-31T08:46:00;2019-01-31T08:46:27;system
8979;FINISHED;2019-01-31T08:00:00;2019-01-31T08:49:36;system
8980;FINISHED;2019-01-31T08:54:00;2019-01-31T08:54:35;system
8981;FINISHED;2019-01-31T09:00:00;2019-01-31T09:20:10;system
8982;FINISHED;2019-01-31T09:33:00;2019-01-31T09:33:52;system
8983;FINISHED;2019-01-31T09:37:00;2019-01-31T09:37:35;system
8984;FINISHED;2019-01-31T10:05:00;2019-01-31T10:05:30;system
8985;FINISHED;2019-01-31T10:29:00;2019-01-31T10:29:56;system
8986;FINISHED;2019-01-31T10:31:00;2019-01-31T10:31:19;system
8987;FINISHED;2019-01-31T10:31:00;2019-01-31T10:31:46;system
8988;FINISHED;2019-01-31T10:43:00;2019-01-31T10:44:04;system
8989;FINISHED;2019-01-31T11:06:00;2019-01-31T11:06:35;system
8990;FINISHED;2019-01-31T11:06:00;2019-01-31T11:06:46;system
8991;FINISHED;2019-01-31T11:07:00;2019-01-31T11:07:35;system
8992;FINISHED;2019-01-31T11:10:00;2019-01-31T11:10:12;system
8993;FINISHED;2019-01-31T11:10:00;2019-01-31T11:10:27;system
8994;FINISHED;2019-01-31T11:35:00;2019-01-31T11:35:27;system
8995;FINISHED;2019-01-31T11:53:00;2019-01-31T11:53:59;system
8996;FINISHED;2019-01-31T12:01:00;2019-01-31T12:01:35;system
8997;FINISHED;2019-01-31T12:07:00;2019-01-31T12:07:15;system
8998;FINISHED;2019-01-31T12:00:00;2019-01-31T12:15:07;system
8999;FINISHED;2019-01-31T12:22:00;2019-01-31T12:22:25;system
9000;FINISHED;2019-01-31T12:47:00;2019-01-31T12:47:14;system
9001;FINISHED;2019-01-31T13:10:00;2019-01-31T13:10:52;system
9002;FINISHED;2019-01-31T13:22:00;2019-01-31T13:22:40;system
9003;FINISHED;2019-02-01T01:27:00;2019-02-01T01:27:28;system
9004;FINISHED;2019-02-01T01:28:00;2019-02-01T01:28:22;system
9005;FINISHED;2019-02-01T01:38:00;2019-02-01T01:38:45;system
9006;FINISHED;2019-02-01T02:00:00;2019-02-01T02:00:43;system
9007;FINISHED;2019-02-01T02:30:00;2019-02-01T02:30:22;system
9008;FINISHED;2019-02-01T02:30:00;2019-02-01T02:30:51;system
9009;FINISHED;2019-02-01T02:59:00;2019-02-01T02:59:11;system
9010;FINISHED;2019-02-01T02:59:00;2019-02-01T02:59:30;system
9011;FINISHED;2019-02-01T02:59:00;2019-02-01T02:59:41;system
9012;FINISHED;2019-02-01T03:02:00;2019-02-01T03:02:08;system
9013;FINISHED;2019-02-01T03:28:00;2019-02-01T03:28:36;system
9014;FINISHED;2019-02-01T03:28:00;2019-02-01T03:28:37;system
9015;FINISHED;2019-02-01T03:32:00;2019-02-01T03:32:06;system
9016;FINISHED;2019-02-01T03:32:00;2019-02-01T03:32:08;system
